,CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
18195,2,2,Views,3016,2,220,0,2342,95674,2310
18196,1,2,Views,3016,1,220,0,2342,99785,2310
18197,1,2,Views,3016,0,220,0,2342,99898,2310
18198,2,2,Views,3016,0,220,24,2342,109283,2310
18278,0,7,Views,11860,0,883,0,2359,5512,2392
18279,1,7,Views,11860,3,883,0,2359,5640,2392
18280,0,7,Views,11860,1,883,0,2359,6290,2392
18281,1,7,Views,11860,1,883,0,2359,6291,2392
18282,1,7,Views,11860,3,883,0,2359,6292,2392
18283,2,7,Views,11860,1,883,0,2359,6293,2392
18284,1,7,Views,11860,11,883,0,2359,6297,2392
18285,2,7,Views,11860,3,883,0,2359,6299,2392
18286,0,7,Views,11860,3,883,0,2359,6300,2392
18287,4,7,Views,11860,2,883,0,2359,6336,2392
18288,5,7,Views,11860,2,883,0,2359,6340,2392
18289,0,7,Views,11860,3,883,0,2359,6343,2392
18290,0,7,Views,11860,4,883,0,2359,6356,2392
18291,2,7,Views,11860,6,883,0,2359,6357,2392
18292,2,7,Views,11860,6,883,0,2359,6360,2392
18293,12,7,Views,11860,12,883,0,2359,6361,2392
18294,2,7,Views,11860,5,883,305,2359,6366,2392
18295,1,7,Views,11860,1,883,0,2359,6370,2392
18296,5,7,Views,11860,4,883,0,2359,6373,2392
18297,3,7,Views,11860,2,883,0,2359,6374,2392
18298,9,7,Views,11860,2,883,0,2359,6402,2392
18299,2,7,Views,11860,11,883,0,2359,6424,2392
18300,0,7,Views,11860,1,883,0,2359,6427,2392
18301,0,7,Views,11860,5,883,0,2359,6432,2392
18302,0,7,Views,11860,1,883,0,2359,6447,2392
18303,5,7,Views,11860,6,883,0,2359,6457,2392
18304,2,7,Views,11860,7,883,0,2359,6486,2392
18305,0,7,Views,11860,2,883,0,2359,6491,2392
18306,10,7,Views,11860,14,883,0,2359,6506,2392
18307,9,7,Views,11860,1,883,0,2359,6507,2392
18308,5,7,Views,11860,1,883,0,2359,6551,2392
18309,3,7,Views,11860,2,883,0,2359,6555,2392
18310,7,7,Views,11860,0,883,0,2359,6556,2392
18311,5,7,Views,11860,1,883,0,2359,6600,2392
18312,6,7,Views,11860,29,883,2897,2359,6601,2392
18313,0,7,Views,11860,0,883,0,2359,6603,2392
18314,8,7,Views,11860,4,883,0,2359,6666,2392
18315,3,7,Views,11860,4,883,0,2359,6669,2392
18316,0,7,Views,11860,8,883,0,2359,6674,2392
18317,5,7,Views,11860,1,883,0,2359,6694,2392
18318,0,7,Views,11860,1,883,0,2359,6709,2392
18319,17,7,Views,11860,12,883,0,2359,6714,2392
18320,2,7,Views,11860,3,883,0,2359,6717,2392
18321,3,7,Views,11860,5,883,0,2359,6737,2392
18322,2,7,Views,11860,6,883,0,2359,6904,2392
18323,0,7,Views,11860,6,883,0,2359,6905,2392
18324,16,7,Views,11860,1,883,0,2359,6909,2392
18325,1,7,Views,11860,2,883,0,2359,6929,2392
18326,0,7,Views,11860,0,883,0,2359,6930,2392
18327,0,7,Views,11860,1,883,0,2359,6931,2392
18328,4,7,Views,11860,8,883,0,2359,6983,2392
18329,1,7,Views,11860,2,883,0,2359,6985,2392
18330,0,7,Views,11860,3,883,0,2359,7043,2392
18331,0,7,Views,11860,1,883,0,2359,7288,2392
18332,1,7,Views,11860,1,883,0,2359,7290,2392
18333,0,7,Views,11860,4,883,0,2359,7329,2392
18334,4,7,Views,11860,3,883,242,2359,7330,2392
18335,0,7,Views,11860,3,883,0,2359,7333,2392
18336,1,7,Views,11860,1,883,0,2359,7617,2392
18337,4,7,Views,11860,9,883,357,2359,7644,2392
18338,2,7,Views,11860,4,883,0,2359,7645,2392
18339,0,7,Views,11860,3,883,0,2359,7646,2392
18340,0,7,Views,11860,10,883,0,2359,7684,2392
18341,0,7,Views,11860,3,883,0,2359,7696,2392
18342,0,7,Views,11860,3,883,0,2359,7697,2392
18343,2,7,Views,11860,3,883,0,2359,7737,2392
18344,14,7,Views,11860,3,883,0,2359,7739,2392
18345,0,7,Views,11860,3,883,0,2359,7926,2392
18346,3,7,Views,11860,4,883,0,2359,8017,2392
18347,2,7,Views,11860,7,883,0,2359,8018,2392
18348,9,7,Views,11860,23,883,0,2359,8108,2392
18349,0,7,Views,11860,3,883,0,2359,8111,2392
18350,8,7,Views,11860,3,883,0,2359,8124,2392
18351,0,7,Views,11860,0,883,0,2359,8218,2392
18352,3,7,Views,11860,3,883,0,2359,8310,2392
18353,4,7,Views,11860,8,883,0,2359,8315,2392
18354,12,7,Views,11860,4,883,0,2359,8350,2392
18355,2,7,Views,11860,6,883,0,2359,8354,2392
18356,3,7,Views,11860,4,883,0,2359,8355,2392
18357,2,7,Views,11860,3,883,0,2359,8409,2392
18358,3,7,Views,11860,5,883,0,2359,8434,2392
18359,0,7,Views,11860,2,883,0,2359,8452,2392
18360,0,7,Views,11860,2,883,0,2359,8475,2392
18361,1,7,Views,11860,3,883,0,2359,8489,2392
18362,1,7,Views,11860,8,883,0,2359,8495,2392
18363,3,7,Views,11860,15,883,0,2359,8619,2392
18364,0,7,Views,11860,4,883,0,2359,8620,2392
18365,0,7,Views,11860,1,883,0,2359,8624,2392
18366,1,7,Views,11860,3,883,0,2359,8659,2392
18367,5,7,Views,11860,3,883,0,2359,8660,2392
18368,1,7,Views,11860,-1,883,0,2359,8726,2392
18369,8,7,Views,11860,1,883,0,2359,8763,2392
18370,1,7,Views,11860,1,883,0,2359,8766,2392
18371,3,7,Views,11860,7,883,0,2359,8773,2392
18372,0,7,Views,11860,7,883,0,2359,8786,2392
18373,4,7,Views,11860,11,883,583,2359,8823,2392
18374,2,7,Views,11860,9,883,0,2359,8826,2392
18375,3,7,Views,11860,2,883,0,2359,8827,2392
18376,0,7,Views,11860,3,883,0,2359,8829,2392
18377,4,7,Views,11860,7,883,0,2359,8861,2392
18378,6,7,Views,11860,6,883,0,2359,8963,2392
18379,11,7,Views,11860,9,883,0,2359,9010,2392
18380,3,7,Views,11860,2,883,0,2359,9069,2392
18381,7,7,Views,11860,5,883,0,2359,9090,2392
18382,1,7,Views,11860,8,883,0,2359,9091,2392
18383,4,7,Views,11860,4,883,0,2359,9097,2392
18384,24,7,Views,11860,3,883,0,2359,9100,2392
18385,4,7,Views,11860,3,883,0,2359,9114,2392
18386,2,7,Views,11860,4,883,0,2359,9120,2392
18387,1,7,Views,11860,1,883,0,2359,9187,2392
18388,1,7,Views,11860,1,883,0,2359,9288,2392
18389,1,7,Views,11860,1,883,0,2359,9290,2392
18390,0,7,Views,11860,4,883,0,2359,9340,2392
18391,0,7,Views,11860,4,883,0,2359,9351,2392
18392,0,7,Views,11860,5,883,0,2359,9404,2392
18393,4,7,Views,11860,15,883,2578,2359,9542,2392
18394,2,7,Views,11860,7,883,0,2359,9545,2392
18395,0,7,Views,11860,1,883,0,2359,9608,2392
18396,3,7,Views,11860,1,883,0,2359,9609,2392
18397,31,7,Views,11860,3,883,0,2359,9636,2392
18398,0,7,Views,11860,1,883,0,2359,9638,2392
18399,0,7,Views,11860,2,883,0,2359,9639,2392
18400,15,7,Views,11860,0,883,0,2359,9678,2392
18401,0,7,Views,11860,2,883,0,2359,9721,2392
18402,0,7,Views,11860,2,883,0,2359,9737,2392
18403,1,7,Views,11860,5,883,0,2359,9740,2392
18404,0,7,Views,11860,6,883,0,2359,9818,2392
18405,2,7,Views,11860,3,883,0,2359,9848,2392
18406,0,7,Views,11860,1,883,0,2359,9922,2392
18407,7,7,Views,11860,2,883,0,2359,9936,2392
18408,4,7,Views,11860,6,883,0,2359,9939,2392
18409,17,7,Views,11860,7,883,0,2359,9943,2392
18410,2,7,Views,11860,2,883,0,2359,9976,2392
18411,0,7,Views,11860,1,883,0,2359,9998,2392
18412,3,7,Views,11860,5,883,0,2359,9999,2392
18413,0,7,Views,11860,0,883,0,2359,10128,2392
18414,4,7,Views,11860,4,883,0,2359,10168,2392
18415,1,7,Views,11860,4,883,0,2359,10173,2392
18416,1,7,Views,11860,1,883,0,2359,10174,2392
18417,1,7,Views,11860,0,883,0,2359,10175,2392
18418,0,7,Views,11860,2,883,0,2359,10201,2392
18419,6,7,Views,11860,4,883,0,2359,10485,2392
18420,3,7,Views,11860,1,883,0,2359,10549,2392
18421,1,7,Views,11860,7,883,0,2359,10589,2392
18422,0,7,Views,11860,2,883,0,2359,10651,2392
18423,0,7,Views,11860,4,883,0,2359,10763,2392
18424,3,7,Views,11860,3,883,0,2359,10776,2392
18425,0,7,Views,11860,2,883,0,2359,10796,2392
18426,2,7,Views,11860,0,883,0,2359,10813,2392
18427,1,7,Views,11860,9,883,0,2359,10849,2392
18428,1,7,Views,11860,4,883,0,2359,10925,2392
18429,4,7,Views,11860,3,883,0,2359,10931,2392
18430,1,7,Views,11860,4,883,0,2359,10934,2392
18431,3,7,Views,11860,4,883,0,2359,11017,2392
18432,2,7,Views,11860,1,883,0,2359,11037,2392
18433,2,7,Views,11860,2,883,0,2359,11042,2392
18434,0,7,Views,11860,4,883,0,2359,11081,2392
18435,0,7,Views,11860,5,883,0,2359,11104,2392
18436,4,7,Views,11860,2,883,0,2359,11326,2392
18437,2,7,Views,11860,3,883,0,2359,11343,2392
18438,1,7,Views,11860,3,883,0,2359,11345,2392
18439,2,7,Views,11860,2,883,0,2359,11383,2392
18440,0,7,Views,11860,3,883,0,2359,11587,2392
18441,16,7,Views,11860,4,883,0,2359,11857,2392
18442,0,7,Views,11860,0,883,0,2359,11861,2392
18443,6,7,Views,11860,2,883,0,2359,11865,2392
18444,4,7,Views,11860,6,883,0,2359,11904,2392
18445,0,7,Views,11860,1,883,0,2359,11946,2392
18446,0,7,Views,11860,3,883,0,2359,12065,2392
18447,1,7,Views,11860,5,883,0,2359,12070,2392
18448,1,7,Views,11860,2,883,0,2359,12073,2392
18449,0,7,Views,11860,1,883,0,2359,12350,2392
18450,8,7,Views,11860,3,883,0,2359,12476,2392
18451,0,7,Views,11860,0,883,0,2359,12568,2392
18452,6,7,Views,11860,7,883,0,2359,12571,2392
18453,9,7,Views,11860,3,883,0,2359,12577,2392
18454,1,7,Views,11860,1,883,0,2359,12617,2392
18455,2,7,Views,11860,3,883,0,2359,12667,2392
18456,3,7,Views,11860,2,883,0,2359,12695,2392
18457,0,7,Views,11860,5,883,0,2359,12862,2392
18458,13,7,Views,11860,1,883,0,2359,12990,2392
18459,3,7,Views,11860,9,883,0,2359,12995,2392
18460,1,7,Views,11860,0,883,0,2359,13100,2392
18461,0,7,Views,11860,3,883,0,2359,13127,2392
18462,5,7,Views,11860,6,883,0,2359,13144,2392
18463,0,7,Views,11860,4,883,0,2359,13298,2392
18464,1,7,Views,11860,4,883,0,2359,13463,2392
18465,0,7,Views,11860,6,883,0,2359,13557,2392
18466,1,7,Views,11860,0,883,0,2359,13940,2392
18467,2,7,Views,11860,1,883,0,2359,14192,2392
18468,0,7,Views,11860,1,883,0,2359,14240,2392
18469,0,7,Views,11860,5,883,0,2359,14243,2392
18470,1,7,Views,11860,3,883,0,2359,14389,2392
18471,3,7,Views,11860,1,883,0,2359,14517,2392
18472,1,7,Views,11860,25,883,0,2359,14702,2392
18473,0,7,Views,11860,2,883,0,2359,14895,2392
18474,6,7,Views,11860,12,883,0,2359,14911,2392
18475,0,7,Views,11860,2,883,0,2359,14943,2392
18476,1,7,Views,11860,0,883,0,2359,15173,2392
18477,2,7,Views,11860,22,883,0,2359,15195,2392
18478,0,7,Views,11860,2,883,0,2359,15985,2392
18479,3,7,Views,11860,2,883,0,2359,16466,2392
18480,0,7,Views,11860,1,883,0,2359,16472,2392
18481,1,7,Views,11860,3,883,0,2359,16735,2392
18482,0,7,Views,11860,1,883,0,2359,16741,2392
18483,0,7,Views,11860,2,883,0,2359,17100,2392
18484,11,7,Views,11860,0,883,0,2359,17139,2392
18485,2,7,Views,11860,5,883,0,2359,17684,2392
18486,1,7,Views,11860,13,883,0,2359,18485,2392
18487,0,7,Views,11860,3,883,206,2359,18877,2392
18488,0,7,Views,11860,2,883,0,2359,18978,2392
18489,2,7,Views,11860,20,883,0,2359,18985,2392
18490,1,7,Views,11860,2,883,0,2359,18990,2392
18491,1,7,Views,11860,6,883,0,2359,19099,2392
18492,6,7,Views,11860,6,883,0,2359,19163,2392
18493,1,7,Views,11860,3,883,0,2359,19317,2392
18494,0,7,Views,11860,3,883,0,2359,19318,2392
18495,1,7,Views,11860,3,883,0,2359,19858,2392
18496,0,7,Views,11860,3,883,0,2359,19863,2392
18497,1,7,Views,11860,9,883,0,2359,19953,2392
18498,2,7,Views,11860,10,883,0,2359,20044,2392
18499,3,7,Views,11860,14,883,0,2359,20393,2392
18500,0,7,Views,11860,2,883,0,2359,20512,2392
18501,0,7,Views,11860,2,883,0,2359,20663,2392
18502,3,7,Views,11860,2,883,0,2359,22076,2392
18503,0,7,Views,11860,0,883,0,2359,22287,2392
18504,5,7,Views,11860,3,883,0,2359,22321,2392
18505,4,7,Views,11860,0,883,0,2359,22424,2392
18506,0,7,Views,11860,4,883,0,2359,22664,2392
18507,1,7,Views,11860,1,883,0,2359,22772,2392
18508,0,7,Views,11860,5,883,0,2359,22784,2392
18509,7,7,Views,11860,1,883,0,2359,22885,2392
18510,0,7,Views,11860,3,883,0,2359,23020,2392
18511,7,7,Views,11860,4,883,0,2359,23051,2392
18512,0,7,Views,11860,5,883,0,2359,23069,2392
18513,5,7,Views,11860,7,883,0,2359,23070,2392
18514,6,7,Views,11860,2,883,0,2359,23262,2392
18515,2,7,Views,11860,3,883,0,2359,24038,2392
18516,0,7,Views,11860,0,883,0,2359,24695,2392
18517,1,7,Views,11860,4,883,0,2359,24941,2392
18518,16,7,Views,11860,1,883,0,2359,25180,2392
18519,0,7,Views,11860,2,883,0,2359,25183,2392
18520,2,7,Views,11860,3,883,0,2359,25270,2392
18521,2,7,Views,11860,6,883,0,2359,25420,2392
18522,0,7,Views,11860,1,883,0,2359,26017,2392
18523,0,7,Views,11860,0,883,0,2359,26163,2392
18524,3,7,Views,11860,4,883,0,2359,26525,2392
18525,4,7,Views,11860,6,883,0,2359,26814,2392
18526,1,7,Views,11860,1,883,0,2359,27290,2392
18527,0,7,Views,11860,3,883,0,2359,27548,2392
18528,3,7,Views,11860,4,883,0,2359,28654,2392
18529,6,7,Views,11860,4,883,0,2359,29671,2392
18530,0,7,Views,11860,2,883,0,2359,30121,2392
18531,2,7,Views,11860,2,883,0,2359,31176,2392
18532,12,7,Views,11860,2,883,0,2359,31504,2392
18533,1,7,Views,11860,8,883,0,2359,31563,2392
18534,1,7,Views,11860,1,883,0,2359,32557,2392
18535,0,7,Views,11860,2,883,0,2359,33241,2392
18536,2,7,Views,11860,4,883,0,2359,33330,2392
18537,0,7,Views,11860,2,883,0,2359,33515,2392
18538,1,7,Views,11860,3,883,0,2359,33695,2392
18539,9,7,Views,11860,1,883,0,2359,34041,2392
18540,0,7,Views,11860,3,883,0,2359,34267,2392
18541,0,7,Views,11860,4,883,0,2359,34412,2392
18542,0,7,Views,11860,1,883,0,2359,34825,2392
18543,3,7,Views,11860,1,883,0,2359,35064,2392
18544,2,7,Views,11860,2,883,0,2359,37884,2392
18545,0,7,Views,11860,0,883,0,2359,38882,2392
18546,0,7,Views,11860,0,883,0,2359,38887,2392
18547,3,7,Views,11860,3,883,0,2359,46236,2392
18548,1,7,Views,11860,1,883,0,2359,46682,2392
18549,2,7,Views,11860,2,883,0,2359,46710,2392
18550,0,7,Views,11860,-1,883,0,2359,47083,2392
18551,0,7,Views,11860,0,883,0,2359,48104,2392
18552,0,7,Views,11860,2,883,0,2359,48175,2392
18553,6,7,Views,11860,2,883,0,2359,48308,2392
18554,0,7,Views,11860,1,883,0,2359,48697,2392
18555,2,7,Views,11860,2,883,0,2359,50475,2392
18556,3,7,Views,11860,2,883,200,2359,50803,2392
18557,1,7,Views,11860,0,883,0,2359,51373,2392
18558,3,7,Views,11860,5,883,0,2359,54536,2392
18559,0,7,Views,11860,1,883,0,2359,55792,2392
18560,5,7,Views,11860,3,883,0,2359,57584,2392
18561,1,7,Views,11860,5,883,0,2359,57932,2392
18562,2,7,Views,11860,2,883,49,2359,61725,2392
18563,0,7,Views,11860,1,883,0,2359,61728,2392
18564,5,7,Views,11860,9,883,0,2359,63861,2392
18565,0,7,Views,11860,1,883,0,2359,65791,2392
18566,0,7,Views,11860,0,883,0,2359,66789,2392
18567,0,7,Views,11860,1,883,0,2359,67965,2392
18568,2,7,Views,11860,4,883,0,2359,68126,2392
18569,5,7,Views,11860,1,883,0,2359,68156,2392
18570,0,7,Views,11860,2,883,0,2359,70978,2392
18571,2,7,Views,11860,2,883,0,2359,71371,2392
18572,0,7,Views,11860,2,883,0,2359,71883,2392
18573,0,7,Views,11860,6,883,0,2359,71900,2392
18574,0,7,Views,11860,2,883,0,2359,75029,2392
18575,2,7,Views,11860,1,883,0,2359,76075,2392
18576,0,7,Views,11860,1,883,0,2359,76107,2392
18577,3,7,Views,11860,4,883,0,2359,78196,2392
18578,0,7,Views,11860,1,883,0,2359,79564,2392
18579,0,7,Views,11860,2,883,0,2359,79565,2392
18580,1,7,Views,11860,2,883,0,2359,79724,2392
18581,0,7,Views,11860,1,883,0,2359,80124,2392
18582,1,7,Views,11860,1,883,0,2359,80130,2392
18583,0,7,Views,11860,1,883,0,2359,80174,2392
18584,3,7,Views,11860,1,883,0,2359,81065,2392
18585,2,7,Views,11860,1,883,0,2359,82004,2392
18586,3,7,Views,11860,4,883,0,2359,82728,2392
18587,3,7,Views,11860,3,883,0,2359,84062,2392
18588,2,7,Views,11860,1,883,0,2359,89609,2392
18589,3,7,Views,11860,4,883,0,2359,90173,2392
18590,1,7,Views,11860,1,883,0,2359,91443,2392
18591,5,7,Views,11860,1,883,0,2359,91517,2392
18592,0,7,Views,11860,2,883,0,2359,94683,2392
18593,0,7,Views,11860,0,883,0,2359,94861,2392
18594,0,7,Views,11860,0,883,0,2359,95148,2392
18595,3,7,Views,11860,1,883,0,2359,100671,2392
18596,2,7,Views,11860,2,883,0,2359,100834,2392
18597,1,7,Views,11860,4,883,0,2359,108682,2392
18598,0,7,Views,11860,1,883,0,2359,113791,2392
20789,1,212,Views,13647,7,2468,0,5441,6701,2970
20790,0,212,Views,13647,4,2468,0,5441,6724,2970
20791,3,212,Views,13647,13,2468,0,5441,6732,2970
20792,3,212,Views,13647,8,2468,0,5441,6735,2970
20793,0,212,Views,13647,2,2468,0,5441,6793,2970
20794,0,212,Views,13647,20,2468,0,5441,6918,2970
20795,5,212,Views,13647,15,2468,0,5441,6919,2970
20796,1,212,Views,13647,14,2468,0,5441,6925,2970
20797,12,212,Views,13647,17,2468,0,5441,6933,2970
20798,1,212,Views,13647,13,2468,0,5441,6947,2970
20799,1,212,Views,13647,8,2468,0,5441,6948,2970
20800,5,212,Views,13647,10,2468,0,5441,6977,2970
20801,1,212,Views,13647,43,2468,0,5441,6980,2970
20802,5,212,Views,13647,11,2468,0,5441,7008,2970
20803,2,212,Views,13647,6,2468,0,5441,7168,2970
20804,2,212,Views,13647,18,2468,0,5441,7206,2970
20805,2,212,Views,13647,6,2468,0,5441,7296,2970
20806,0,212,Views,13647,13,2468,0,5441,7317,2970
20807,5,212,Views,13647,6,2468,0,5441,7332,2970
20808,5,212,Views,13647,19,2468,0,5441,7359,2970
20809,11,212,Views,13647,10,2468,0,5441,7459,2970
20810,20,212,Views,13647,44,2468,0,5441,7477,2970
20811,1,212,Views,13647,7,2468,0,5441,7669,2970
20812,5,212,Views,13647,10,2468,0,5441,7671,2970
20813,6,212,Views,13647,11,2468,0,5441,7731,2970
20814,5,212,Views,13647,2,2468,0,5441,7796,2970
20815,5,212,Views,13647,10,2468,0,5441,7917,2970
20816,1,212,Views,13647,9,2468,0,5441,7927,2970
20817,3,212,Views,13647,6,2468,0,5441,8648,2970
20818,4,212,Views,13647,6,2468,0,5441,9048,2970
20819,3,212,Views,13647,12,2468,0,5441,9380,2970
20820,1,212,Views,13647,10,2468,0,5441,9576,2970
20821,14,212,Views,13647,35,2468,0,5441,9722,2970
20822,8,212,Views,13647,6,2468,0,5441,9824,2970
20823,5,212,Views,13647,23,2468,0,5441,9915,2970
20824,3,212,Views,13647,18,2468,0,5441,9975,2970
20825,3,212,Views,13647,6,2468,0,5441,10212,2970
20826,2,212,Views,13647,17,2468,0,5441,10256,2970
20827,2,212,Views,13647,10,2468,0,5441,10489,2970
20828,1,212,Views,13647,6,2468,0,5441,10661,2970
20829,3,212,Views,13647,22,2468,0,5441,11217,2970
20830,4,212,Views,13647,10,2468,0,5441,11988,2970
20831,0,212,Views,13647,16,2468,0,5441,12511,2970
20832,2,212,Views,13647,10,2468,0,5441,12564,2970
20833,3,212,Views,13647,17,2468,0,5441,13647,2970
20834,3,212,Views,13647,12,2468,0,5441,13809,2970
20835,3,212,Views,13647,12,2468,0,5441,14814,2970
20836,5,212,Views,13647,4,2468,0,5441,15196,2970
20837,5,212,Views,13647,6,2468,0,5441,15523,2970
20838,0,212,Views,13647,12,2468,0,5441,16148,2970
20839,3,212,Views,13647,16,2468,0,5441,16342,2970
20840,2,212,Views,13647,19,2468,0,5441,16541,2970
20841,7,212,Views,13647,30,2468,0,5441,17388,2970
20842,5,212,Views,13647,17,2468,0,5441,17786,2970
20843,3,212,Views,13647,7,2468,0,5441,18666,2970
20844,5,212,Views,13647,10,2468,0,5441,19689,2970
20845,1,212,Views,13647,11,2468,0,5441,21136,2970
20846,0,212,Views,13647,9,2468,0,5441,22132,2970
20847,0,212,Views,13647,8,2468,0,5441,22139,2970
20848,3,212,Views,13647,11,2468,0,5441,22656,2970
20849,10,212,Views,13647,61,2468,0,5441,23130,2970
20850,2,212,Views,13647,3,2468,0,5441,24378,2970
20851,1,212,Views,13647,11,2468,0,5441,25380,2970
20852,0,212,Views,13647,9,2468,0,5441,25607,2970
20853,9,212,Views,13647,28,2468,0,5441,25725,2970
20854,4,212,Views,13647,6,2468,0,5441,26033,2970
20855,11,212,Views,13647,41,2468,0,5441,26205,2970
20856,0,212,Views,13647,9,2468,0,5441,26515,2970
20857,7,212,Views,13647,10,2468,0,5441,26726,2970
20858,0,212,Views,13647,3,2468,0,5441,26843,2970
20859,6,212,Views,13647,20,2468,0,5441,28119,2970
20860,0,212,Views,13647,6,2468,0,5441,28407,2970
20861,3,212,Views,13647,6,2468,0,5441,28700,2970
20862,10,212,Views,13647,8,2468,0,5441,29024,2970
20863,2,212,Views,13647,6,2468,0,5441,29108,2970
20864,17,212,Views,13647,10,2468,0,5441,29670,2970
20865,3,212,Views,13647,50,2468,0,5441,30205,2970
20866,3,212,Views,13647,12,2468,0,5441,30471,2970
20867,2,212,Views,13647,10,2468,0,5441,30698,2970
20868,2,212,Views,13647,10,2468,0,5441,32354,2970
20869,3,212,Views,13647,15,2468,0,5441,32787,2970
20870,4,212,Views,13647,11,2468,0,5441,33742,2970
20871,1,212,Views,13647,15,2468,0,5441,34271,2970
20872,0,212,Views,13647,7,2468,0,5441,34533,2970
20873,5,212,Views,13647,32,2468,0,5441,40419,2970
20874,4,212,Views,13647,14,2468,0,5441,44948,2970
20875,4,212,Views,13647,8,2468,0,5441,46093,2970
20876,7,212,Views,13647,17,2468,0,5441,50299,2970
20877,3,212,Views,13647,0,2468,0,5441,70800,2970
20878,3,212,Views,13647,16,2468,0,5441,72015,2970
20879,1,212,Views,13647,8,2468,0,5441,73120,2970
20880,1,212,Views,13647,6,2468,0,5441,74779,2970
20881,0,212,Views,13647,17,2468,0,5441,82694,2970
20882,4,212,Views,13647,11,2468,0,5441,103502,2970
21527,3,12,Views,13898,9,869,5287,2866,7307,3277
21528,1,12,Views,13898,3,869,252,2866,8260,3277
21529,2,12,Views,13898,2,869,0,2866,8264,3277
21530,1,12,Views,13898,1,869,0,2866,8449,3277
21531,2,12,Views,13898,4,869,0,2866,8753,3277
21532,5,12,Views,13898,4,869,0,2866,12206,3277
21533,0,12,Views,13898,3,869,0,2866,12361,3277
21534,1,12,Views,13898,1,869,0,2866,12364,3277
21535,0,12,Views,13898,1,869,0,2866,12444,3277
21536,2,12,Views,13898,2,869,0,2866,12473,3277
21537,3,12,Views,13898,2,869,0,2866,12503,3277
21538,1,12,Views,13898,2,869,0,2866,12655,3277
21539,5,12,Views,13898,1,869,0,2866,12798,3277
21540,0,12,Views,13898,1,869,0,2866,12800,3277
21541,0,12,Views,13898,3,869,0,2866,12856,3277
21542,0,12,Views,13898,6,869,447,2866,12861,3277
21543,0,12,Views,13898,2,869,0,2866,12882,3277
21544,3,12,Views,13898,7,869,0,2866,12925,3277
21545,1,12,Views,13898,1,869,0,2866,13147,3277
21546,0,12,Views,13898,9,869,0,2866,13201,3277
21547,3,12,Views,13898,5,869,0,2866,13246,3277
21548,2,12,Views,13898,1,869,0,2866,13416,3277
21549,2,12,Views,13898,3,869,0,2866,13889,3277
21550,0,12,Views,13898,8,869,2380,2866,13936,3277
21551,1,12,Views,13898,33,869,0,2866,14017,3277
21552,0,12,Views,13898,1,869,0,2866,14032,3277
21553,1,12,Views,13898,2,869,0,2866,14063,3277
21554,7,12,Views,13898,16,869,0,2866,14211,3277
21555,3,12,Views,13898,7,869,0,2866,14235,3277
21556,0,12,Views,13898,4,869,0,2866,14249,3277
21557,0,12,Views,13898,1,869,0,2866,14453,3277
21558,0,12,Views,13898,0,869,0,2866,14614,3277
21559,0,12,Views,13898,4,869,0,2866,14622,3277
21560,8,12,Views,13898,1,869,0,2866,14707,3277
21561,0,12,Views,13898,1,869,0,2866,14751,3277
21562,1,12,Views,13898,4,869,0,2866,14759,3277
21563,4,12,Views,13898,3,869,0,2866,14760,3277
21564,0,12,Views,13898,2,869,0,2866,14841,3277
21565,2,12,Views,13898,6,869,0,2866,14988,3277
21566,0,12,Views,13898,6,869,0,2866,15013,3277
21567,8,12,Views,13898,4,869,0,2866,15015,3277
21568,7,12,Views,13898,3,869,0,2866,15041,3277
21569,3,12,Views,13898,8,869,0,2866,15212,3277
21570,6,12,Views,13898,7,869,0,2866,15313,3277
21571,0,12,Views,13898,3,869,0,2866,15504,3277
21572,0,12,Views,13898,2,869,0,2866,15633,3277
21573,1,12,Views,13898,3,869,0,2866,15637,3277
21574,1,12,Views,13898,4,869,0,2866,15831,3277
21575,0,12,Views,13898,1,869,0,2866,15835,3277
21576,0,12,Views,13898,0,869,0,2866,15892,3277
21577,1,12,Views,13898,5,869,0,2866,15956,3277
21578,2,12,Views,13898,1,869,0,2866,16004,3277
21579,5,12,Views,13898,4,869,0,2866,16007,3277
21580,4,12,Views,13898,3,869,0,2866,16097,3277
21581,9,12,Views,13898,1,869,0,2866,16100,3277
21582,9,12,Views,13898,4,869,0,2866,16226,3277
